match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
17,2012-04-15,Kolkata Knight Riders,Eden Gardens,4.0,0,24,2,6.0,7,0,0
22,2012-04-18,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",3.3,0,32,0,9.14,4,0,0
28,2012-04-22,Mumbai Indians,Wankhede Stadium,3.0,0,33,0,11.0,4,0,0
33,2012-04-25,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",4.0,0,34,0,8.5,3,0,1
37,2012-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2.0,0,13,0,6.5,8,0,0
