innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,13,1,Rajasthan Royals,N Rana,YS Chahal,VK Sharma,,struck down,True
2,17,4,Kolkata Knight Riders,SS Iyer,YS Chahal,VK Sharma,,struck down,False
