innings,team,wicket_number,player_out,score,over
1,Delhi Capitals,1,PP Shaw,33,4.4
1,Delhi Capitals,2,MK Pandey,76,9.3
1,Delhi Capitals,3,YV Dhull,81,10.5
1,Delhi Capitals,4,R Powell,86,11.4
1,Delhi Capitals,5,Lalit Yadav,98,13.3
1,Delhi Capitals,6,AR Patel,165,19.1
1,Delhi Capitals,7,DA Warner,166,19.3
1,Delhi Capitals,8,Kuldeep Yadav,166,19.4
1,Delhi Capitals,9,Abishek Porel,166,19.6
1,Delhi Capitals,10,A Nortje,172,20.4
2,Mumbai Indians,1,Ishan Kishan,71,8.3
2,Mumbai Indians,2,Tilak Varma,139,16.5
2,Mumbai Indians,3,SA Yadav,139,16.6
2,Mumbai Indians,4,RG Sharma,143,17.5
