innings,team,wicket_number,player_out,score,over
1,Delhi Daredevils,1,UBT Chand,0,1.1
1,Delhi Daredevils,2,DA Warner,44,6.5
1,Delhi Daredevils,3,MC Juneja,59,9.5
1,Delhi Daredevils,4,NV Ojha,79,12.6
1,Delhi Daredevils,5,J Botha,88,14.2
1,Delhi Daredevils,6,IK Pathan,97,16.2
1,Delhi Daredevils,7,AD Russell,113,18.5
1,Delhi Daredevils,8,DPMD Jayawardene,125,19.6
1,Delhi Daredevils,9,A Nehra,128,20.5
1,Delhi Daredevils,10,S Nadeem,128,20.6
2,Kolkata Knight Riders,1,MS Bisla,5,2.4
2,Kolkata Knight Riders,2,JH Kallis,52,8.2
2,Kolkata Knight Riders,3,G Gambhir,93,14.1
2,Kolkata Knight Riders,4,MK Tiwary,99,15.2
