innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,MJ Guptill,0,1.1
1,Kings XI Punjab,2,SE Marsh,19,4.3
1,Kings XI Punjab,3,EJG Morgan,24,5.3
1,Kings XI Punjab,4,R Tewatia,31,6.2
1,Kings XI Punjab,5,GJ Maxwell,32,6.5
1,Kings XI Punjab,6,WP Saha,51,10.2
1,Kings XI Punjab,7,AR Patel,62,12.3
1,Kings XI Punjab,8,Swapnil Singh,69,14.4
1,Kings XI Punjab,9,I Sharma,71,16.1
1,Kings XI Punjab,10,MM Sharma,73,16.5
2,Rising Pune Supergiant,1,RA Tripathi,41,6.3
