innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,MJ Guptill,0,1,0,0,0.0,c MK Tiwary b JD Unadkat,1
1,Kings XI Punjab,WP Saha,13,17,0,1,76.47,c MS Dhoni b DT Christian,2
1,Kings XI Punjab,SE Marsh,10,13,2,0,76.92,c SPD Smith b SN Thakur,3
1,Kings XI Punjab,EJG Morgan,4,4,1,0,100.0,run out (JD Unadkat),4
1,Kings XI Punjab,R Tewatia,4,3,1,0,133.33,c JD Unadkat b SN Thakur,5
1,Kings XI Punjab,GJ Maxwell,0,3,0,0,0.0,c AM Rahane b SN Thakur,6
1,Kings XI Punjab,AR Patel,22,20,1,1,110.0,c MS Dhoni b DT Christian,7
1,Kings XI Punjab,Swapnil Singh,10,17,0,0,58.82,c MS Dhoni b JD Unadkat,8
1,Kings XI Punjab,MM Sharma,6,12,0,0,50.0,c DT Christian b A Zampa,9
1,Kings XI Punjab,I Sharma,1,5,0,0,20.0,c SPD Smith b A Zampa,10
2,Rising Pune Supergiant,AM Rahane,34,34,1,1,100.0,not out,1
2,Rising Pune Supergiant,RA Tripathi,28,20,4,1,140.0,b AR Patel,2
2,Rising Pune Supergiant,SPD Smith,15,18,0,0,83.33,not out,3
