innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,MJ Guptill,0,1,WP Saha,0,0,0,1
1,Kings XI Punjab,2,SE Marsh,10,13,WP Saha,9,7,19,20
1,Kings XI Punjab,3,EJG Morgan,4,4,WP Saha,1,2,5,6
1,Kings XI Punjab,4,WP Saha,2,2,R Tewatia,4,3,7,5
1,Kings XI Punjab,5,GJ Maxwell,0,3,WP Saha,0,0,1,3
1,Kings XI Punjab,6,WP Saha,1,6,AR Patel,17,15,19,21
1,Kings XI Punjab,7,Swapnil Singh,6,8,AR Patel,5,5,11,13
1,Kings XI Punjab,8,MM Sharma,3,4,Swapnil Singh,4,9,7,13
1,Kings XI Punjab,9,I Sharma,1,5,MM Sharma,1,4,2,9
1,Kings XI Punjab,10,MM Sharma,2,4,Sandeep Sharma,0,0,2,4
2,Rising Pune Supergiant,1,AM Rahane,12,13,RA Tripathi,28,20,41,33
2,Rising Pune Supergiant,2,SPD Smith,15,18,AM Rahane,22,21,37,39
