match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
6,2024-03-25,Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",17,8,2,1,212.5,not out,8
15,2024-04-02,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",33,13,3,3,253.85,c N Pooran b Yash Thakur,7
25,2024-04-11,Mumbai Indians,"Wankhede Stadium, Mumbai",0,1,0,0,0.0,lbw b JJ Bumrah,7
30,2024-04-15,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bengaluru",19,11,0,2,172.73,b PJ Cummins,7
36,2024-04-21,Kolkata Knight Riders,"Eden Gardens, Kolkata",4,3,1,0,133.33,c & b SP Narine,7
41,2024-04-25,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",7,4,1,0,175.0,c PJ Cummins b JD Unadkat,6
58,2024-05-09,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0,2,0,0,0.0,b HV Patel,7
62,2024-05-12,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",13,8,0,1,162.5,c Abishek Porel b KK Ahmed,6
68,2024-05-18,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",0,1,0,0,0.0,not out,7
71,2024-05-22,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",32,17,2,2,188.24,c R Powell b Avesh Khan,6
