match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2011-04-08,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",4.0,0,26,1,6.5,11,1,0
9,2011-04-13,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,37,0,9.25,5,1,0
14,2011-04-16,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4.0,0,23,1,5.75,11,1,0
18,2011-04-18,Kochi Tuskers Kerala,Nehru Stadium,4.0,0,31,2,7.75,10,0,0
25,2011-04-22,Mumbai Indians,Wankhede Stadium,4.0,0,26,0,6.5,8,1,0
29,2011-04-25,Pune Warriors,"MA Chidambaram Stadium, Chepauk",4.0,1,19,2,4.75,12,0,0
31,2011-04-27,Pune Warriors,Dr DY Patil Sports Academy,4.0,0,29,1,7.25,11,0,0
39,2011-05-01,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",4.0,0,23,0,5.75,8,0,0
43,2011-05-04,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",4.0,0,36,1,9.0,7,1,0
48,2011-05-07,Kolkata Knight Riders,Eden Gardens,3.0,0,12,2,4.0,12,1,0
52,2011-05-09,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,24,2,6.0,10,0,0
56,2011-05-12,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",4.0,0,19,2,4.75,12,0,0
64,2011-05-18,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",4.0,0,16,1,4.0,9,0,0
69,2011-05-22,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,18,1,4.5,12,0,0
71,2011-05-24,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,33,1,8.25,9,1,0
74,2011-05-28,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4.0,0,16,3,4.0,10,0,0
