innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,DE Bollinger,4.0,0,28,0,7.0,9,0,1
1,Chennai Super Kings,JA Morkel,4.0,0,24,2,6.0,11,0,0
1,Chennai Super Kings,R Ashwin,4.0,0,36,1,9.0,7,1,0
1,Chennai Super Kings,S Randiv,4.0,0,32,1,8.0,9,0,0
1,Chennai Super Kings,SB Jakati,4.0,0,22,2,5.5,8,0,0
2,Rajasthan Royals,AL Menaria,1.0,0,13,0,13.0,1,1,0
2,Rajasthan Royals,J Botha,4.0,0,22,1,5.5,9,0,0
2,Rajasthan Royals,ND Doshi,2.0,0,24,0,12.0,4,0,0
2,Rajasthan Royals,SK Trivedi,3.4,0,37,1,10.09,3,3,0
2,Rajasthan Royals,SK Warne,3.0,0,14,0,4.67,8,0,0
2,Rajasthan Royals,SR Watson,4.0,0,27,0,6.75,6,0,0
2,Rajasthan Royals,STR Binny,1.0,0,12,0,12.0,0,0,0
