innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,Mandeep Singh,2,2.4
1,Kings XI Punjab,2,AC Gilchrist,6,3.2
1,Kings XI Punjab,3,SE Marsh,154,17.4
1,Kings XI Punjab,4,Azhar Mahmood,156,18.2
1,Kings XI Punjab,5,DA Miller,174,19.6
1,Kings XI Punjab,6,Gurkeerat Singh,174,20.1
1,Kings XI Punjab,7,PP Chawla,183,20.5
1,Kings XI Punjab,8,P Kumar,183,20.6
2,Mumbai Indians,1,GJ Maxwell,0,1.3
2,Mumbai Indians,2,AP Tare,27,4.5
2,Mumbai Indians,3,AT Rayudu,62,9.4
2,Mumbai Indians,4,KD Karthik,69,10.3
2,Mumbai Indians,5,RG Sharma,78,12.6
2,Mumbai Indians,6,KA Pollard,117,16.6
2,Mumbai Indians,7,R Dhawan,119,17.5
2,Mumbai Indians,8,NM Coulter-Nile,131,19.2
2,Mumbai Indians,9,Harbhajan Singh,133,20.1
