innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,C Bosch,4.0,0,42,1,10.5,7,0,0
1,Mumbai Indians,DL Chahar,4.0,0,36,2,9.0,10,0,0
1,Mumbai Indians,JJ Bumrah,4.0,0,35,0,8.75,8,2,0
1,Mumbai Indians,RA Bawa,1.0,0,11,1,11.0,3,2,0
1,Mumbai Indians,Raghu Sharma,2.0,0,22,0,11.0,5,0,0
1,Mumbai Indians,SN Thakur,4.0,0,39,4,9.75,12,2,0
1,Mumbai Indians,WG Jacks,1.0,0,9,0,9.0,4,1,0
2,Punjab Kings,Arshdeep Singh,4.0,0,29,0,7.25,10,1,0
2,Punjab Kings,Azmatullah Omarzai,4.0,0,36,2,9.0,8,1,0
2,Punjab Kings,M Jansen,4.0,0,55,1,13.75,4,0,0
2,Punjab Kings,XC Bartlett,3.5,0,53,0,13.83,9,0,0
2,Punjab Kings,YS Chahal,4.0,0,32,1,8.0,7,1,0
