innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,15,4,Punjab Kings,Shashank Singh,C Bosch,KN Ananthapadmanabhan,wicket,struck down,True
1,20,6,Punjab Kings,Vishnu Vinod,JJ Bumrah,Bhavesh Patel,wicket,upheld,False
