match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2008-04-18,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.0,0,7,1,2.33,10,1,0
4,2008-04-20,Deccan Chargers,Eden Gardens,3.0,1,9,1,3.0,12,3,0
11,2008-04-26,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,26,0,8.67,8,1,1
16,2008-04-29,Mumbai Indians,Eden Gardens,3.4,0,33,1,9.0,13,0,0
18,2008-05-01,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,26,1,6.5,11,0,1
22,2008-05-03,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,41,0,10.25,7,0,1
29,2008-05-08,Royal Challengers Bangalore,Eden Gardens,4.0,0,25,1,6.25,10,0,0
32,2008-05-11,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",3.0,0,27,0,9.0,7,0,0
35,2008-05-13,Delhi Daredevils,Eden Gardens,3.0,0,18,0,6.0,6,0,0
38,2008-05-16,Mumbai Indians,Wankhede Stadium,2.3,0,29,1,11.6,7,1,1
41,2008-05-18,Chennai Super Kings,Eden Gardens,2.0,0,16,0,8.0,5,0,0
44,2008-05-20,Rajasthan Royals,Eden Gardens,3.0,0,23,1,7.67,6,0,0
52,2008-05-25,Kings XI Punjab,Eden Gardens,4.0,0,49,0,12.25,8,3,0
