innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,S Dhawan,20,2.4
1,Sunrisers Hyderabad,2,WP Saha,20,2.6
1,Sunrisers Hyderabad,3,MK Pandey,44,5.4
1,Sunrisers Hyderabad,4,Shakib Al Hasan,46,6.3
1,Sunrisers Hyderabad,5,KS Williamson,63,9.1
1,Sunrisers Hyderabad,6,Mohammad Nabi,85,12.1
1,Sunrisers Hyderabad,7,Rashid Khan,100,14.3
1,Sunrisers Hyderabad,8,Basil Thampi,106,16.1
1,Sunrisers Hyderabad,9,S Kaul,109,17.5
1,Sunrisers Hyderabad,10,YK Pathan,118,19.4
2,Mumbai Indians,1,E Lewis,12,3.5
2,Mumbai Indians,2,Ishan Kishan,17,4.6
2,Mumbai Indians,3,RG Sharma,21,6.2
2,Mumbai Indians,4,KH Pandya,61,12.5
2,Mumbai Indians,5,KA Pollard,73,14.1
2,Mumbai Indians,6,SA Yadav,77,15.5
2,Mumbai Indians,7,MJ McClenaghan,78,16.2
2,Mumbai Indians,8,M Markande,80,16.6
2,Mumbai Indians,9,HH Pandya,81,18.4
2,Mumbai Indians,10,Mustafizur Rahman,87,19.5
