innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,HH Pandya,3.0,0,20,2,6.67,9,2,0
1,Mumbai Indians,JJ Bumrah,4.0,0,25,1,6.25,9,0,0
1,Mumbai Indians,KH Pandya,2.0,0,14,0,7.0,3,1,0
1,Mumbai Indians,M Markande,3.0,0,15,2,5.0,10,0,0
1,Mumbai Indians,MJ McClenaghan,3.0,0,22,2,7.33,10,1,0
1,Mumbai Indians,Mustafizur Rahman,3.4,0,18,1,4.91,12,0,0
2,Sunrisers Hyderabad,Basil Thampi,1.5,0,4,2,2.18,7,0,0
2,Sunrisers Hyderabad,Mohammad Nabi,3.0,0,23,1,7.67,8,0,0
2,Sunrisers Hyderabad,Rashid Khan,4.0,1,11,2,2.75,16,0,0
2,Sunrisers Hyderabad,S Kaul,4.0,0,23,3,5.75,12,0,0
2,Sunrisers Hyderabad,Sandeep Sharma,3.0,0,9,1,3.0,14,1,0
2,Sunrisers Hyderabad,Shakib Al Hasan,3.0,0,16,1,5.33,8,0,0
