innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Chennai Super Kings,death,49,1,30,9.8,4,4
1,Chennai Super Kings,middle,72,2,54,8.0,6,15
1,Chennai Super Kings,powerplay,55,1,36,9.17,8,11
2,Rajasthan Royals,death,68,2,42,9.71,7,11
2,Rajasthan Royals,middle,52,2,41,7.61,6,15
2,Rajasthan Royals,powerplay,57,2,36,9.5,11,17
