innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rising Pune Supergiants,death,43,4,30,8.6,5,7
1,Rising Pune Supergiants,middle,60,2,54,6.67,4,15
1,Rising Pune Supergiants,powerplay,49,1,36,8.17,9,16
2,Kings XI Punjab,death,56,4,39,8.62,6,11
2,Kings XI Punjab,middle,52,0,39,8.0,6,9
2,Kings XI Punjab,powerplay,45,0,34,7.94,7,16
