innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,S Vidyut,8,4,SP Fleming,0,0,10,4
1,Chennai Super Kings,2,SK Raina,8,6,SP Fleming,1,4,10,10
1,Chennai Super Kings,3,S Badrinath,20,17,SK Raina,18,11,44,27
1,Chennai Super Kings,4,S Badrinath,44,30,MS Dhoni,44,34,91,64
1,Chennai Super Kings,5,JA Morkel,7,6,MS Dhoni,16,9,26,15
2,Kings XI Punjab,1,SE Marsh,2,5,JR Hopes,14,7,16,12
2,Kings XI Punjab,2,SE Marsh,12,8,K Goel,1,7,13,15
2,Kings XI Punjab,3,SE Marsh,44,24,RR Sarwan,20,22,66,46
2,Kings XI Punjab,4,Yuvraj Singh,1,3,SE Marsh,0,1,1,4
2,Kings XI Punjab,5,Yuvraj Singh,1,2,DPMD Jayawardene,0,0,1,2
2,Kings XI Punjab,6,IK Pathan,10,5,DPMD Jayawardene,8,6,18,11
2,Kings XI Punjab,7,PP Chawla,17,14,IK Pathan,30,13,48,27
2,Kings XI Punjab,8,PP Chawla,0,1,S Sreesanth,0,0,0,1
2,Kings XI Punjab,9,VRV Singh,0,1,S Sreesanth,0,0,0,1
2,Kings XI Punjab,10,U Kaul,0,1,S Sreesanth,0,0,0,1
