innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,S Vidyut,10,1.4
1,Chennai Super Kings,2,SP Fleming,20,3.2
1,Chennai Super Kings,3,SK Raina,64,7.5
1,Chennai Super Kings,4,S Badrinath,155,18.3
2,Kings XI Punjab,1,JR Hopes,16,2.6
2,Kings XI Punjab,2,K Goel,29,5.3
2,Kings XI Punjab,3,RR Sarwan,95,13.1
2,Kings XI Punjab,4,SE Marsh,96,13.5
2,Kings XI Punjab,5,Yuvraj Singh,97,14.1
2,Kings XI Punjab,6,DPMD Jayawardene,115,15.6
2,Kings XI Punjab,7,IK Pathan,163,20.3
2,Kings XI Punjab,8,PP Chawla,163,20.4
2,Kings XI Punjab,9,VRV Singh,163,20.5
