match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2015-04-11,Kolkata Knight Riders,Eden Gardens,3.0,0,36,0,12.0,3,0,0
8,2015-04-13,Sunrisers Hyderabad,M Chinnaswamy Stadium,2.0,0,21,0,10.5,3,2,0
