match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2020-09-19,Mumbai Indians,Sheikh Zayed Stadium,4.0,0,42,2,10.5,5,0,0
4,2020-09-22,Rajasthan Royals,Sharjah Cricket Stadium,4.0,0,40,0,10.0,6,2,0
7,2020-09-25,Delhi Capitals,Dubai International Cricket Stadium,4.0,0,44,0,11.0,4,0,0
14,2020-10-02,Sunrisers Hyderabad,Dubai International Cricket Stadium,2.0,0,16,0,8.0,5,0,0
18,2020-10-04,Kings XI Punjab,Dubai International Cricket Stadium,4.0,0,30,1,7.5,7,0,0
25,2020-10-10,Royal Challengers Bangalore,Dubai International Cricket Stadium,2.0,0,7,0,3.5,6,0,0
29,2020-10-13,Sunrisers Hyderabad,Dubai International Cricket Stadium,3.0,0,21,1,7.0,5,0,0
34,2020-10-17,Delhi Capitals,Sharjah Cricket Stadium,1.5,0,35,0,19.09,0,1,0
37,2020-10-19,Rajasthan Royals,Sheikh Zayed Stadium,1.3,0,11,0,7.33,2,0,0
41,2020-10-23,Mumbai Indians,Sharjah Cricket Stadium,1.0,0,15,0,15.0,1,0,0
44,2020-10-25,Royal Challengers Bangalore,Dubai International Cricket Stadium,3.0,0,20,0,6.67,4,0,0
49,2020-10-29,Kolkata Knight Riders,Dubai International Cricket Stadium,3.0,0,20,1,6.67,6,0,0
53,2020-11-01,Kings XI Punjab,Sheikh Zayed Stadium,3.0,0,17,1,5.67,5,0,0
