match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2011-04-08,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",15,9,1,1,166.67,not out,5
14,2011-04-16,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",9,8,1,0,112.5,c MA Agarwal b JJ van der Wath,5
18,2011-04-18,Kochi Tuskers Kerala,Nehru Stadium,9,4,0,1,225.0,not out,6
25,2011-04-22,Mumbai Indians,Wankhede Stadium,3,4,0,0,75.0,b Harbhajan Singh,7
29,2011-04-25,Pune Warriors,"MA Chidambaram Stadium, Chepauk",0,4,0,0,0.0,c JD Ryder b JE Taylor,5
39,2011-05-01,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",19,6,0,3,316.67,"run out (CL White, KC Sangakkara)",5
48,2011-05-07,Kolkata Knight Riders,Eden Gardens,30,30,3,0,100.0,not out,5
52,2011-05-09,Rajasthan Royals,Sawai Mansingh Stadium,5,4,0,0,125.0,not out,5
64,2011-05-18,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",13,10,2,0,130.0,not out,7
69,2011-05-22,Royal Challengers Bangalore,M Chinnaswamy Stadium,5,9,0,0,55.56,c Z Khan b A Mithun,8
71,2011-05-24,Royal Challengers Bangalore,Wankhede Stadium,28,10,1,3,280.0,not out,6
74,2011-05-28,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2,4,0,0,50.0,c V Kohli b CH Gayle,5
