innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Gujarat Titans,death,56,6,30,11.2,6,11
1,Gujarat Titans,middle,73,2,54,8.11,7,13
1,Gujarat Titans,powerplay,67,0,36,11.17,9,11
2,Mumbai Indians,death,42,2,30,8.4,6,11
2,Mumbai Indians,middle,70,2,54,7.78,6,16
2,Mumbai Indians,powerplay,48,2,36,8.0,7,18
