innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Titans,1,B Sai Sudharsan,37,24,Shubman Gill,38,27,78,51
1,Gujarat Titans,2,JC Buttler,39,24,B Sai Sudharsan,12,8,51,32
1,Gujarat Titans,3,M Shahrukh Khan,9,7,B Sai Sudharsan,3,3,17,10
1,Gujarat Titans,4,SE Rutherford,18,9,B Sai Sudharsan,11,6,33,15
1,Gujarat Titans,5,SE Rutherford,0,1,R Tewatia,0,0,0,1
1,Gujarat Titans,6,SE Rutherford,0,1,Rashid Khan,0,0,0,1
1,Gujarat Titans,7,K Rabada,7,4,Rashid Khan,6,4,15,8
1,Gujarat Titans,8,R Sai Kishore,1,1,K Rabada,0,1,2,2
1,Gujarat Titans,9,R Sai Kishore,1,1,K Rabada,0,1,2,2
2,Mumbai Indians,1,RG Sharma,8,4,RD Rickelton,0,0,8,4
2,Mumbai Indians,2,Tilak Varma,18,14,RD Rickelton,6,9,27,23
2,Mumbai Indians,3,SA Yadav,37,20,Tilak Varma,21,22,62,42
2,Mumbai Indians,4,R Minz,3,6,SA Yadav,8,3,11,9
2,Mumbai Indians,5,SA Yadav,3,5,HH Pandya,9,13,12,18
2,Mumbai Indians,6,HH Pandya,2,4,Naman Dhir,2,2,4,6
2,Mumbai Indians,7,Naman Dhir,16,9,MJ Santner,18,9,36,18
