innings,team,wicket_number,player_out,score,over
1,Gujarat Titans,1,Shubman Gill,78,9.3
1,Gujarat Titans,2,JC Buttler,129,14.5
1,Gujarat Titans,3,M Shahrukh Khan,146,16.3
1,Gujarat Titans,4,B Sai Sudharsan,179,18.6
1,Gujarat Titans,5,R Tewatia,179,19.1
1,Gujarat Titans,6,SE Rutherford,179,19.2
1,Gujarat Titans,7,Rashid Khan,194,20.4
1,Gujarat Titans,8,R Sai Kishore,196,20.6
2,Mumbai Indians,1,RG Sharma,8,1.4
2,Mumbai Indians,2,RD Rickelton,35,5.3
2,Mumbai Indians,3,Tilak Varma,97,12.3
2,Mumbai Indians,4,R Minz,108,13.6
2,Mumbai Indians,5,SA Yadav,120,16.6
2,Mumbai Indians,6,HH Pandya,124,17.6
