innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,DL Chahar,4.0,0,39,1,9.75,9,2,0
1,Mumbai Indians,HH Pandya,4.0,0,29,2,7.25,8,3,0
1,Mumbai Indians,MJ Santner,3.0,0,25,0,8.33,5,0,0
1,Mumbai Indians,Mujeeb Ur Rahman,2.0,0,28,1,14.0,4,1,0
1,Mumbai Indians,PVSN Raju,3.0,0,40,1,13.33,3,4,0
1,Mumbai Indians,TA Boult,4.0,0,34,1,8.5,6,0,0
2,Gujarat Titans,I Sharma,2.0,0,17,0,8.5,5,2,0
2,Gujarat Titans,K Rabada,4.0,0,42,1,10.5,6,1,0
2,Gujarat Titans,M Prasidh Krishna,4.0,0,18,2,4.5,14,0,0
2,Gujarat Titans,Mohammed Siraj,4.0,0,34,2,8.5,10,2,0
2,Gujarat Titans,R Sai Kishore,4.0,0,37,1,9.25,6,1,0
2,Gujarat Titans,Rashid Khan,2.0,0,10,0,5.0,4,1,0
